RespondentID,Date,Question,Answer,Region,AgeGroup,Gender
e20df60e-75f0-4098-83e9-f4f4b4252a79,2026-04-14,Which feature should we prioritize next?,Mobile App,East,35-44,Female
0ff99e73-a10d-44ea-9bce-a5eae48035a6,2026-03-21,Which feature should we prioritize next?,Dark Mode,East,45-54,Female
e0a650c1-2c40-4010-8344-6e89799f5116,2026-03-21,Which feature should we prioritize next?,Dark Mode,East,55+,Male
75e648b0-6a95-4d33-ae66-659e5f3c6750,2026-03-19,Which feature should we prioritize next?,Dark Mode,South,45-54,Other
eeecf1b8-a304-4d15-9a0f-97093fe9b633,2026-03-20,Which feature should we prioritize next?,Mobile App,East,25-34,Female
46df076b-0b80-474f-9fbe-dff2b65e1e5e,2026-04-04,Which feature should we prioritize next?,API Access,North,25-34,Female
88dae2b8-c225-45e4-8cde-e3d24c542d9d,2026-04-02,Which feature should we prioritize next?,API Access,West,35-44,Male
b1e60a69-420c-4bd4-a4a6-df6405730ad3,2026-03-30,Which feature should we prioritize next?,Export to PDF,West,45-54,Female
9a145a01-2255-428f-9241-0d95992a8ac7,2026-04-16,Which feature should we prioritize next?,Mobile App,Central,35-44,Male
3368fc2d-d86f-40f6-a05f-de872f548dc3,2026-03-26,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
a36221e9-f342-40ca-b882-6040fddf60bc,2026-03-22,Which feature should we prioritize next?,Dark Mode,East,45-54,Male
113cd49a-746f-4be9-930a-8e9dce894950,2026-03-24,Which feature should we prioritize next?,API Access,West,25-34,Female
f9d7a2ae-6d77-4368-b262-2899368500ae,2026-04-16,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
c0c740b5-f219-4be5-8ca3-6db7859cd29b,2026-03-18,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
dd07a433-60d7-4fbe-999a-dbbab810851c,2026-03-19,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
825fcfe8-0333-46c7-af85-90205a9c1633,2026-03-22,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
015decd7-33ea-4c45-826a-6c63e07dce7f,2026-03-24,Which feature should we prioritize next?,Dark Mode,Central,45-54,Male
c39bd955-e8f7-4ef1-b41e-a51af903e7e5,2026-03-30,Which feature should we prioritize next?,Export to PDF,Central,18-24,Female
10503cd8-fbe7-4bb5-acb6-7de7040c0ad3,2026-03-30,Which feature should we prioritize next?,Export to PDF,West,25-34,Male
ebc9506d-bce7-41f4-b284-902efead5b71,2026-03-24,Which feature should we prioritize next?,API Access,North,55+,Male
2f33d68e-2eea-4745-a7ea-0a07b064e855,2026-04-04,Which feature should we prioritize next?,API Access,North,25-34,Male
6b37c03e-8bf9-42d0-aaaa-85539c00f574,2026-04-06,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
08f8aafe-3844-4664-8ca0-1a68702e0f2b,2026-04-07,Which feature should we prioritize next?,Dark Mode,West,35-44,Male
d707c27b-373e-43f5-9ff5-14ba3269e3ec,2026-03-20,Which feature should we prioritize next?,Export to PDF,North,35-44,Male
cd1f24bf-645a-4603-b23f-b2b35b91e0d9,2026-04-14,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
aca2cab7-1ea2-4c1f-ac87-0dd69efbc876,2026-03-28,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
19d739c3-db08-475f-a0f5-718679098894,2026-04-16,Which feature should we prioritize next?,Mobile App,East,35-44,Male
f7ec832c-e7df-4e0d-a817-081ce912c344,2026-03-31,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
ee8b3c4e-258f-43a4-8796-c25b93ee1d8d,2026-04-03,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
110df4fc-1110-4fdb-af72-801ed4e5a873,2026-04-10,Which feature should we prioritize next?,Export to PDF,North,18-24,Male
bba4c697-fd66-421b-a3ca-22a8649ec9b4,2026-04-02,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
8b3b6c29-1225-497d-ab7b-6ef69112951c,2026-04-04,Which feature should we prioritize next?,Real-time Sync,East,25-34,Female
543da5dd-830f-4407-b3b8-7c3b5ec9e88d,2026-03-19,Which feature should we prioritize next?,Mobile App,West,25-34,Male
225847aa-dda8-4201-a557-527d5b61e830,2026-04-04,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
c69077ef-5ac3-4142-9547-a25fbd9578a0,2026-03-27,Which feature should we prioritize next?,API Access,South,25-34,Male
091f649a-5a85-4b87-bb0b-05c5517cf84a,2026-04-14,Which feature should we prioritize next?,Export to PDF,North,45-54,Male
23cd51fe-caa2-4c56-85b8-d1a384565300,2026-03-27,Which feature should we prioritize next?,API Access,Central,25-34,Male
f843fb3d-2737-4927-940d-907ffa6ef8fb,2026-03-23,Which feature should we prioritize next?,Mobile App,North,55+,Female
63a66c9f-09f4-4aa7-a80d-d011d253569c,2026-03-18,Which feature should we prioritize next?,Export to PDF,Central,55+,Other
f629192f-e443-4103-8691-f790dd7b912a,2026-03-31,Which feature should we prioritize next?,Dark Mode,North,35-44,Other
97fdd283-06c3-48bb-aec7-9fffd8fa297c,2026-03-30,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
a61c76ff-2642-4091-92eb-568d7bca8355,2026-04-15,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
d8c21b83-528c-41b1-81fa-3f98aec4360e,2026-04-08,Which feature should we prioritize next?,Mobile App,East,45-54,Female
adec6332-9af5-4441-92cb-70b5037ca18b,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
73c922cd-39d5-4cce-b7a0-2e83a54d85af,2026-03-29,Which feature should we prioritize next?,Dark Mode,Central,18-24,Female
515fa945-64d7-40b3-88e8-14f8537e2688,2026-04-07,Which feature should we prioritize next?,API Access,Central,35-44,Male
2dca6ef1-07ca-42c7-bd93-631246e590c9,2026-04-16,Which feature should we prioritize next?,Real-time Sync,Central,45-54,Female
e620469d-6f8c-4305-bdd2-0896fa791b07,2026-04-03,Which feature should we prioritize next?,Export to PDF,West,45-54,Female
659b7052-054a-4edc-a7fd-29dd28ed24bc,2026-04-02,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
fc92dacf-2250-48be-9d53-8a6d250117b0,2026-04-14,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
e73c40b6-8b45-4c95-ad45-0e0991234d64,2026-04-16,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
6b6479ab-d095-4d29-ac08-4d4c95326f92,2026-03-24,Which feature should we prioritize next?,API Access,North,25-34,Male
29b2ddf2-59df-4ba0-a51e-8ae02a6a767e,2026-04-03,Which feature should we prioritize next?,Dark Mode,Central,45-54,Female
990880c1-0d3f-4334-9530-17e212471d95,2026-03-30,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
a0040154-45ae-49e9-8c60-5c09831e7603,2026-03-21,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
3cdfbf80-0ccb-4871-af15-b2fe218a92b8,2026-04-05,Which feature should we prioritize next?,Export to PDF,Central,18-24,Female
e299df8a-1b92-4a96-902d-b086a9d67fb9,2026-03-27,Which feature should we prioritize next?,Mobile App,North,45-54,Male
f7267f30-a4cc-4ec4-989d-c3708697ee41,2026-04-05,Which feature should we prioritize next?,API Access,West,45-54,Male
51d7ba43-b3ac-4ce6-b53b-22b6c7275565,2026-03-28,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
6a1dd5a3-9b96-4c79-9721-4f8356f6a591,2026-04-14,Which feature should we prioritize next?,Dark Mode,North,45-54,Female
b43f0a24-71d6-470c-9930-dc652fdd2867,2026-03-25,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
069a9ffa-76a8-4475-8993-da8d21f295ce,2026-04-05,Which feature should we prioritize next?,API Access,North,35-44,Male
4eb61557-03cc-438c-bb6a-9173b5960792,2026-03-21,Which feature should we prioritize next?,API Access,Central,25-34,Male
2dcc0e09-30e7-4e25-bbed-1f14eb0f5844,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,18-24,Other
045a991b-be3c-4456-a5a6-62cd06d81e37,2026-03-25,Which feature should we prioritize next?,Mobile App,West,35-44,Male
46547571-520e-483a-880a-8261fada6c68,2026-04-14,Which feature should we prioritize next?,Mobile App,North,55+,Female
59de439f-50e4-425e-8b5b-a3483eb9e091,2026-04-11,Which feature should we prioritize next?,Dark Mode,East,18-24,Male
e8e14737-fa10-40ef-8b13-4b29db1a0408,2026-04-04,Which feature should we prioritize next?,API Access,South,25-34,Female
0fd1db1c-b684-4602-b03b-373499efb853,2026-03-20,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
1b7c4c6b-c18a-4212-801e-f90c43479f1f,2026-04-01,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
8d9f2e26-c8f0-4b31-91ea-d4f3470e5c5f,2026-03-28,Which feature should we prioritize next?,Export to PDF,Central,55+,Male
dc91e558-33e7-4e02-b368-0f2a84b09dc1,2026-03-26,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
761f34a0-0019-48f7-a392-569fcc7cab38,2026-04-16,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
01d01646-536a-49bb-a2f1-a9c8ac29899b,2026-03-31,Which feature should we prioritize next?,Mobile App,North,45-54,Male
8f07f07a-33c9-4eb1-889d-b37bcdc848a8,2026-03-25,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
a38de6f2-9f41-4bca-a1df-d9e7f8069487,2026-04-16,Which feature should we prioritize next?,Mobile App,East,35-44,Female
079ed508-899a-4347-a3db-d630a2152215,2026-03-29,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
80d8d901-7251-4753-8b46-a429a5a17e03,2026-03-21,Which feature should we prioritize next?,Export to PDF,West,35-44,Female
1be8cb52-6946-4491-aa37-ba7433ef411a,2026-04-10,Which feature should we prioritize next?,Dark Mode,West,55+,Male
9440f8bf-cc9d-4162-8b20-eba8770f231f,2026-04-04,Which feature should we prioritize next?,Export to PDF,West,45-54,Male
3642ec0e-a972-40a3-8a5c-0bd3287b5c7d,2026-04-15,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
fb79b122-51b7-4f28-8717-604bccaaa7ff,2026-03-20,Which feature should we prioritize next?,Dark Mode,Central,45-54,Female
289289d5-5340-462b-b570-459b8d39755c,2026-04-11,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
418a4682-616b-45dd-b5fb-f218a0e38345,2026-03-18,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
521fd2fb-f7fa-4a5e-a0db-b8ba04229bfc,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
a9a74a37-cbc9-4893-9cf3-702bcd9a5a2e,2026-04-10,Which feature should we prioritize next?,Real-time Sync,South,25-34,Male
515f14fd-6678-468c-bf0b-affb2429d90d,2026-04-03,Which feature should we prioritize next?,Mobile App,East,35-44,Female
0ffe8028-ae57-48bc-b9dd-f12e74848b31,2026-03-24,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
f4403be3-986a-4602-b275-97c308c48f0c,2026-04-05,Which feature should we prioritize next?,Dark Mode,North,55+,Male
92a9a3f4-46ac-419b-a5f1-285ab8e00658,2026-03-28,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
8657eb41-6164-4568-9102-bac17062c438,2026-04-16,Which feature should we prioritize next?,Export to PDF,South,35-44,Male
fb07b8d1-4d4d-4483-9672-31ab1604898e,2026-04-09,Which feature should we prioritize next?,Dark Mode,North,18-24,Male
0778f3e3-abab-438a-a44a-72e3d9ca6539,2026-04-02,Which feature should we prioritize next?,Export to PDF,Central,18-24,Male
920dbb94-b1b8-4870-a050-9f4fb6b5cc4d,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,35-44,Male
dfdaf583-c1cf-4324-9682-fd2c67db1bf7,2026-03-22,Which feature should we prioritize next?,Dark Mode,South,25-34,Other
467278d1-7568-4c91-bc68-ab68713d8b53,2026-04-02,Which feature should we prioritize next?,Mobile App,East,45-54,Male
092d1247-54ca-42a6-9246-57e990a0e74c,2026-04-12,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
3a189056-15eb-4f5e-b979-8ab1451fbb82,2026-03-21,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
e6664bc1-aeeb-471d-ad7a-fab65560f009,2026-04-10,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
300b2d45-ffae-4581-8ade-d461c1ba4c6c,2026-04-15,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
df1af068-fef4-4d1a-baca-54f0f8bbae57,2026-04-07,Which feature should we prioritize next?,Mobile App,North,18-24,Female
4f70d31d-274f-4537-88c6-3f263daffa2e,2026-03-31,Which feature should we prioritize next?,Export to PDF,Central,45-54,Male
2c25a4ef-8d8c-488e-8a08-6794e7e209b2,2026-04-06,Which feature should we prioritize next?,Dark Mode,Central,18-24,Male
a75e4dd6-ff32-4ccd-9885-00d8e448d21f,2026-04-06,Which feature should we prioritize next?,API Access,North,35-44,Male
ab4e3c4f-3969-4e66-9fc1-277afe961e76,2026-03-28,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
32613e31-b6af-47d6-a072-90c0a1593d11,2026-04-02,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
597847d3-70bc-4598-841b-8e8c3a65ab97,2026-04-01,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
0c81c461-1656-46c5-a635-cebfb7c94e0e,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,45-54,Female
3275dc88-e894-4023-a6c7-132680af2430,2026-04-13,Which feature should we prioritize next?,Export to PDF,North,25-34,Female
7e104164-2087-43a7-9088-4ba7a6f6348f,2026-04-09,Which feature should we prioritize next?,Dark Mode,Central,45-54,Male
2ab2ef41-3e97-465f-ac11-5464ef268255,2026-04-14,Which feature should we prioritize next?,API Access,Central,18-24,Female
3270b46a-bd33-495b-8a8f-f16e98f32d83,2026-03-26,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
9a6b7940-06ca-466c-bfbe-948d083e663e,2026-04-09,Which feature should we prioritize next?,Real-time Sync,North,25-34,Female
1a774b80-53df-4ea5-a232-cd0a1c9dc792,2026-03-19,Which feature should we prioritize next?,Export to PDF,East,35-44,Female
13970440-8a05-4fc8-9508-09c2a532b133,2026-03-30,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
18522091-960c-46d3-a3ce-88285378a5b1,2026-03-30,Which feature should we prioritize next?,Export to PDF,West,55+,Female
3e8bbcf3-ab21-426b-b796-5e8a33c0aac6,2026-03-18,Which feature should we prioritize next?,API Access,North,25-34,Male
9578f9c8-5218-494c-8618-8f81dd2f3945,2026-03-28,Which feature should we prioritize next?,Mobile App,South,18-24,Female
95734a16-71af-4b32-8420-7f2285c6eb41,2026-04-12,Which feature should we prioritize next?,API Access,Central,18-24,Male
b1631289-5545-47ae-a088-5d81bd8fb8e5,2026-04-04,Which feature should we prioritize next?,Mobile App,Central,45-54,Male
003206d3-1c9a-479e-a403-6f169d42cfdd,2026-03-25,Which feature should we prioritize next?,Mobile App,North,35-44,Female
0b679a16-e241-47e1-8f9e-6d9b690b7deb,2026-03-27,Which feature should we prioritize next?,API Access,South,45-54,Female
492c121b-719f-44e5-8e8e-9aea47bc617f,2026-04-12,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
d0e1cf7e-3677-49eb-bb56-161a6d44c01f,2026-03-27,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
0c29d236-d2ef-4e87-888d-6e0a180139d8,2026-03-27,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
47d7d7da-ce21-4121-8030-d2e9bc97d0d1,2026-03-31,Which feature should we prioritize next?,Real-time Sync,Central,55+,Female
093b1103-26bf-4468-907d-117fc7794748,2026-03-27,Which feature should we prioritize next?,Real-time Sync,North,35-44,Male
47c9ca1a-7613-4e36-b553-bcb58540b707,2026-03-23,Which feature should we prioritize next?,Dark Mode,North,55+,Male
e7f96f08-632e-4a75-9f92-bbf61bfec3eb,2026-04-04,Which feature should we prioritize next?,Mobile App,North,25-34,Male
c4261640-b965-40fb-95e2-1ae4daeca34b,2026-04-05,Which feature should we prioritize next?,Real-time Sync,Central,35-44,Male
3e42fc6d-0bb6-47da-8550-39c21df53455,2026-04-01,Which feature should we prioritize next?,Dark Mode,East,35-44,Other
2bde31a6-bf05-41ba-bd00-ed16320a0420,2026-03-22,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
08c679ae-c666-4a19-b520-10fdd1c2d53b,2026-03-30,Which feature should we prioritize next?,API Access,North,45-54,Female
6e31827a-8c80-45d5-a9ba-7e049708db69,2026-04-07,Which feature should we prioritize next?,Dark Mode,Central,55+,Other
c90c48dc-e43f-4b99-9bec-fde19558ee0c,2026-03-28,Which feature should we prioritize next?,Mobile App,East,45-54,Male
9c3ce602-3186-409a-ab63-bf3cedf28035,2026-04-04,Which feature should we prioritize next?,Dark Mode,East,45-54,Female
8a91884f-6deb-4fc1-b15e-9c3082a58756,2026-03-29,Which feature should we prioritize next?,Real-time Sync,East,25-34,Male
d7499204-4077-43bc-bff4-b7f57abf58a9,2026-04-07,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Female
3f319754-299c-441e-b596-c414ad3f60b2,2026-04-06,Which feature should we prioritize next?,Real-time Sync,Central,55+,Male
556aec0d-8d77-47de-afc0-be059b52561c,2026-03-22,Which feature should we prioritize next?,Export to PDF,North,18-24,Female
5e902d3a-cc76-4455-9e24-355a8ba424fa,2026-03-28,Which feature should we prioritize next?,API Access,West,45-54,Male
b865617c-7899-428b-8a3b-1ce4539270dd,2026-04-16,Which feature should we prioritize next?,API Access,East,45-54,Male
0dd01653-6a50-4c1a-9441-40508ad269b8,2026-03-24,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
df3f95d6-baa0-4948-8f14-48cf998dbdd8,2026-03-27,Which feature should we prioritize next?,API Access,Central,55+,Male
8974a6a0-ddcf-4fff-a7bd-02f3f3f2d18e,2026-03-24,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
39894213-1ee6-42ac-9f01-f1e402bd8d76,2026-04-09,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
db9de0d3-404b-4238-8dfd-85d2c483065d,2026-04-04,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
6d30ac5f-728d-4c89-90ab-b64be153d1ee,2026-04-07,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
44a86da7-f5ba-4a0c-8afd-434a28743634,2026-03-31,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
879fc604-118d-459c-be35-c574b028efb9,2026-03-27,Which feature should we prioritize next?,Mobile App,Central,25-34,Male
45356a57-b4e4-4880-a50c-9157353c7913,2026-04-05,Which feature should we prioritize next?,Dark Mode,South,45-54,Male
17dbfc6b-a4e7-4072-89d0-fedfff5d384d,2026-04-15,Which feature should we prioritize next?,Mobile App,West,55+,Male
d4afdf00-bda9-4fb2-a0bf-524057a807df,2026-03-22,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
3ed816a3-a6fe-482c-afac-20968f2c7199,2026-03-23,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
350ec3a4-5275-4267-827c-3f88cd5386c2,2026-03-22,Which feature should we prioritize next?,Export to PDF,North,55+,Male
32a4af13-326f-4168-9df9-a94242f143d0,2026-03-20,Which feature should we prioritize next?,Dark Mode,East,18-24,Female
db888158-3c89-4d2a-86c2-796112c4f4a9,2026-04-10,Which feature should we prioritize next?,Dark Mode,Central,18-24,Female
3bee2046-78e5-4611-87c7-b00b4b996d68,2026-03-23,Which feature should we prioritize next?,Mobile App,North,25-34,Male
c2013d45-bc81-4395-907d-5d7b867a0fa5,2026-04-06,Which feature should we prioritize next?,API Access,West,35-44,Female
1bb66144-96f9-45b5-a13c-30a0e36f8e47,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
3f8eb2dd-a8d5-4ebc-b522-54eadbc55d04,2026-04-13,Which feature should we prioritize next?,Dark Mode,South,55+,Male
f6d6c2ff-c294-4857-97f8-eed521b959aa,2026-03-19,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
183f6706-65cd-4a1d-8313-14062b1b0661,2026-04-14,Which feature should we prioritize next?,API Access,West,35-44,Male
df40d663-a490-4ae8-a3d5-49299c7e1fba,2026-03-20,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
feffa866-8ba0-4aeb-8e02-595da091df9d,2026-04-01,Which feature should we prioritize next?,API Access,West,35-44,Male
e5e3db6f-8503-41a7-a8a5-d7508b6ccf04,2026-03-18,Which feature should we prioritize next?,Export to PDF,South,35-44,Female
4d0c2b26-e4a0-4a59-8be0-0bf3edcc8e8f,2026-03-23,Which feature should we prioritize next?,Real-time Sync,Central,45-54,Female
62e2f440-ed31-438b-8574-bf5e0b6b1555,2026-03-23,Which feature should we prioritize next?,Mobile App,East,45-54,Male
506aa19c-475d-438c-a7a0-9bec0f2ee246,2026-03-31,Which feature should we prioritize next?,Real-time Sync,West,35-44,Male
d42c317b-a5a9-4ff2-bf11-fe220187ecc5,2026-04-04,Which feature should we prioritize next?,Export to PDF,West,55+,Other
27de618b-9b10-4ee0-b5eb-c1642270fef4,2026-03-29,Which feature should we prioritize next?,Mobile App,North,45-54,Male
1ae981ac-8fc8-4c61-a2e3-ab7da45f557e,2026-04-16,Which feature should we prioritize next?,Export to PDF,North,45-54,Female
904df2fe-7869-4b96-bc83-0ca6b44597f6,2026-03-22,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
e3174723-8e0f-4d82-83d3-5b31ac2e292a,2026-04-05,Which feature should we prioritize next?,Mobile App,South,18-24,Female
4063898c-a1fc-4cc6-abfd-79da46346926,2026-04-07,Which feature should we prioritize next?,API Access,East,25-34,Female
1713342d-b8e8-41ff-a45f-606896bef94b,2026-03-19,Which feature should we prioritize next?,Real-time Sync,North,35-44,Female
4d778fea-a797-4c5c-88df-ab77cc4fd747,2026-03-30,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
f69c1b9e-85e8-4355-a4a8-7d4c9b4fb630,2026-03-31,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
bdfff5d4-b69e-4441-9acb-4df0dc5bd083,2026-03-30,Which feature should we prioritize next?,Export to PDF,North,45-54,Male
253ed116-32f4-4ef9-8161-ae0e322d7da1,2026-04-07,Which feature should we prioritize next?,Mobile App,South,45-54,Male
5f697aaf-344d-44e0-976a-c62ff3713b44,2026-04-10,Which feature should we prioritize next?,Dark Mode,South,55+,Other
60d9cc60-71a5-485a-96ce-72dd2d2bd1d8,2026-04-10,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
f6dda2e8-1b54-47e8-90a0-3b0f493c38b7,2026-04-07,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
3878d972-f48a-44c4-ad9c-e1dd34756878,2026-04-09,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
8ee67888-b3aa-48bd-82a0-9af042ca6045,2026-04-02,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
2b77f3a4-6322-4ba1-bb66-3921b5667963,2026-03-31,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
f4d002b0-721c-4738-bf14-074676c90b83,2026-04-15,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
0b9e4d53-88bb-4a29-ac83-3ded2fe25c33,2026-03-28,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
16eff6cd-ec0b-49f3-8fbc-fbbf22e9d7c6,2026-03-23,Which feature should we prioritize next?,Real-time Sync,North,45-54,Female
e6fb3db7-bffd-4efe-a14d-34efa411d925,2026-04-08,Which feature should we prioritize next?,Export to PDF,West,18-24,Male
4b5e5f8e-eea6-44f3-952d-5cc7e5672a7d,2026-03-25,Which feature should we prioritize next?,Export to PDF,East,45-54,Female
a25c8f94-0936-4efc-8f99-f32a83b227b5,2026-03-22,Which feature should we prioritize next?,Mobile App,West,35-44,Female
8cb52aab-1646-4c13-8c28-c50e0eaef769,2026-03-23,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
e4991b6d-1519-447b-9237-6d8ad3750304,2026-04-06,Which feature should we prioritize next?,Real-time Sync,Central,35-44,Other
efb06b62-b147-4c3c-b16c-9a5e4b13b60c,2026-03-21,Which feature should we prioritize next?,Mobile App,South,25-34,Female
ceed1c52-980c-4589-a6ec-92422ceb0451,2026-03-21,Which feature should we prioritize next?,Dark Mode,Central,35-44,Male
d1823560-4036-4aad-9a6b-1b15d0d59f2e,2026-03-26,Which feature should we prioritize next?,Export to PDF,East,25-34,Male
e3971fc3-ca17-4eee-9c52-01d5b59c936f,2026-03-23,Which feature should we prioritize next?,API Access,South,25-34,Female
44d68ada-b9ea-4b06-bc9b-55827daaaa3a,2026-04-07,Which feature should we prioritize next?,Real-time Sync,North,18-24,Male
32a3a924-eeb3-4fa6-a91f-58b7ffe5d97a,2026-04-09,Which feature should we prioritize next?,Export to PDF,North,35-44,Male
4990d3fd-801b-4589-84a1-4e1ce30bf7f4,2026-03-21,Which feature should we prioritize next?,Mobile App,West,55+,Male
627cdcb7-9b35-4839-a7d8-f97063b10811,2026-04-06,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
6e042f39-eb03-41f9-abb6-a3228c8893f4,2026-04-03,Which feature should we prioritize next?,Real-time Sync,East,45-54,Female
ff4e40ea-558a-499c-b5ee-aaa29becf327,2026-04-11,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
e1cab723-def5-4c7d-a04c-0b378a82f519,2026-03-20,Which feature should we prioritize next?,Real-time Sync,Central,55+,Male
3cbde443-5d39-41f6-9175-8ee3ac750d7d,2026-04-05,Which feature should we prioritize next?,Mobile App,South,45-54,Male
314a68e1-4507-465e-820c-7f5ee80cd31f,2026-03-23,Which feature should we prioritize next?,Mobile App,Central,35-44,Male
0354d574-6f44-48bb-9922-7b3ee051a2a7,2026-03-21,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
a800f5b7-5c50-458f-a4c7-6351009eec9f,2026-04-05,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
3995931c-0263-4932-9d6d-f6370dc1bc81,2026-03-28,Which feature should we prioritize next?,Dark Mode,North,25-34,Other
4348dca9-8cc5-4bce-92d3-01e6940db8ff,2026-03-23,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
a8b322a6-d83b-483b-8d45-e5833e80a0ea,2026-04-12,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
7b04702b-fed1-4698-92e7-deba23e675c3,2026-04-04,Which feature should we prioritize next?,Mobile App,Central,45-54,Female
dc3c069e-a8a7-40af-b915-af3feb76082e,2026-03-18,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
8b3788a9-8fea-47dc-9b9d-d2c0afec51fd,2026-03-28,Which feature should we prioritize next?,Dark Mode,South,18-24,Female
5dbd543b-bdab-4974-b8c5-8aca87a7fd68,2026-04-01,Which feature should we prioritize next?,Real-time Sync,West,35-44,Other
127d987a-d7ee-4c4e-bf23-eb76d38e7158,2026-04-13,Which feature should we prioritize next?,API Access,East,35-44,Male
910aa874-88f3-4065-9751-3d3b87e67926,2026-04-13,Which feature should we prioritize next?,Real-time Sync,Central,18-24,Male
d565897d-f7e6-4807-a71f-854a0ecfd70c,2026-03-24,Which feature should we prioritize next?,Real-time Sync,North,55+,Female
fe3048a9-4a02-48fd-97a4-0fc00a1b323a,2026-03-30,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
0619ead0-3349-456e-b21f-63ae17a518e7,2026-04-12,Which feature should we prioritize next?,Export to PDF,South,18-24,Male
2a5f7d17-0afc-4e14-9b86-01b79e68e8ff,2026-03-21,Which feature should we prioritize next?,Mobile App,West,35-44,Male
ab27629b-f7ac-4d08-be20-759c4cdd5b01,2026-03-21,Which feature should we prioritize next?,Mobile App,West,45-54,Male
